"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   2.69327490234E+03   2.68200000000E+03  311-27-14   
   2.65105859375E+03   2.59000000000E+03  314-56-25   
   2.63624731445E+03   2.58000000000E+03  314-61-62   
   2.67176464844E+03   2.59500000000E+03  318-48-343  
   2.66715893555E+03   2.59200000000E+03  302-42-348  
   2.71032299805E+03   2.69700000000E+03  301-22-62   
   2.68777685547E+03   2.67400000000E+03  301-27-6    
   2.68058056641E+03   2.63900000000E+03  301-38-32   
   2.71824316406E+03   2.74000000000E+03  295-22-62   
   2.68999462891E+03   2.66900000000E+03  295-38-5    
   2.67152636719E+03   2.65900000000E+03  295-56-24   
   2.65128271484E+03   2.64500000000E+03  295-66-32   
   2.69107495117E+03   2.63900000000E+03  281-38-5    
   2.69173510742E+03   2.61900000000E+03  281-42-348  
   2.74015478516E+03   2.71100000000E+03  270-22-62   
   2.71176245117E+03   2.65600000000E+03  270-38-32   
   2.69940039062E+03   2.64500000000E+03  271-38-5    
   2.69752050781E+03   2.62500000000E+03  271-42-348  
   2.70616723633E+03   2.65000000000E+03  271-48-337  
   2.68783105469E+03   2.63800000000E+03  271-56-10   
   2.67144433594E+03   2.62300000000E+03  271-61-61   
   2.66495922852E+03   2.62000000000E+03  271-66-61   
   2.66646923828E+03   2.62400000000E+03  290-56-25   
   2.65193945312E+03   2.61000000000E+03  290-61-62   
   2.75377001953E+03   2.72900000000E+03  280-17-4    
   2.71134838867E+03   2.69800000000E+03  280-27-14   
   2.77231323242E+03   2.77200000000E+03  278-7-274   
   2.76958227539E+03   2.76700000000E+03  274-7-274   
   2.68837817383E+03   2.67000000000E+03  274-38-7    
   2.67756762695E+03   2.64700000000E+03  274-42-355  
   2.68560522461E+03   2.67100000000E+03  274-48-335  
   2.67626660156E+03   2.66800000000E+03  274-56-11   
   2.74501513672E+03   2.74500000000E+03  279-17-5    
   2.67540356445E+03   2.66500000000E+03  279-42-355  
   2.67861865234E+03   2.65500000000E+03  282-42-355  
   2.67973803711E+03   2.66600000000E+03  282-48-335  
   2.67158300781E+03   2.67400000000E+03  282-56-11   
   2.65847583008E+03   2.65600000000E+03  282-61-60   
   2.64555493164E+03   2.64500000000E+03  282-66-48   
   2.69281567383E+03   2.66800000000E+03  265-42-355  
   2.69707788086E+03   2.69000000000E+03  265-48-335  
   2.68726049805E+03   2.68800000000E+03  265-56-11   
   2.67369824219E+03   2.67100000000E+03  265-61-60   
   2.66424853516E+03   2.66000000000E+03  265-66-48   
   2.65874096680E+03   2.64500000000E+03  265-71-34   
   2.69463549805E+03   2.69000000000E+03  264-38-7    
   2.68301708984E+03   2.67700000000E+03  264-42-355  
   2.69333544922E+03   2.69900000000E+03  264-48-335  
   2.68313745117E+03   2.69700000000E+03  264-56-11   
   2.66835839844E+03   2.68100000000E+03  264-61-60   
   2.65901489258E+03   2.67200000000E+03  264-66-48   
   2.65450756836E+03   2.65400000000E+03  264-71-34   
   2.78923999023E+03   2.78300000000E+03  268-1-365   
   2.69566870117E+03   2.68100000000E+03  268-38-7    
   2.68370190430E+03   2.66500000000E+03  268-43-47   
   2.69492211914E+03   2.68600000000E+03  268-48-335  
   2.78787524414E+03   2.78500000000E+03  250-7-274   
   2.76475708008E+03   2.76000000000E+03  250-17-5    
   2.71149926758E+03   2.69500000000E+03  250-38-7    
   2.69984692383E+03   2.67500000000E+03  250-42-355  
   2.69170043945E+03   2.69600000000E+03  250-56-11   
   2.67643359375E+03   2.67900000000E+03  250-61-60   
   2.66612548828E+03   2.66600000000E+03  250-66-48   
   2.65856860352E+03   2.63800000000E+03  250-71-34   
   2.70564501953E+03   2.70200000000E+03  252-48-335  
   2.69230102539E+03   2.66800000000E+03  256-42-355  
   2.69978808594E+03   2.69600000000E+03  256-48-335  
   2.68760278320E+03   2.69400000000E+03  256-56-11   
   2.67234912109E+03   2.67800000000E+03  256-61-60   
   2.66183178711E+03   2.66400000000E+03  256-66-48   
   2.65444775391E+03   2.64600000000E+03  256-71-34   
   2.76467382812E+03   2.75600000000E+03  261-17-5    
   2.76390014648E+03   2.75500000000E+03  261-17-64   
   2.74256469727E+03   2.74000000000E+03  261-22-41   
   2.70037646484E+03   2.68800000000E+03  262-48-338  
   2.68599658203E+03   2.67000000000E+03  262-56-9    
   2.66992480469E+03   2.65700000000E+03  262-61-62   
   2.80574560547E+03   2.80100000000E+03  247-1-365   
   2.79596972656E+03   2.78800000000E+03  247-7-291   
   2.74242309570E+03   2.74200000000E+03  247-27-11   
   2.72139550781E+03   2.66900000000E+03  266-36-1    
   2.72051098633E+03   2.66500000000E+03  260-48-338  
   2.70414575195E+03   2.66000000000E+03  259-56-9    
   2.68332275391E+03   2.64500000000E+03  259-61-62   
   2.67958911133E+03   2.63900000000E+03  259-66-47   
   2.67317871094E+03   2.62300000000E+03  259-71-35   
   2.79357446289E+03   2.75200000000E+03  269-38-4    
   2.77721093750E+03   2.75300000000E+03  269-42-337  
   2.76092895508E+03   2.75100000000E+03  269-48-337  
   2.74933569336E+03   2.78900000000E+03  269-56-10   
   2.71813647461E+03   2.73900000000E+03  269-61-61   
   2.71405908203E+03   2.74000000000E+03  269-66-61   
   2.75743798828E+03   2.79400000000E+03  257-56-10   
   2.72365942383E+03   2.72700000000E+03  257-61-61   
   2.71934838867E+03   2.72700000000E+03  257-66-61   
   2.81487231445E+03   2.77300000000E+03  254-38-4    
   2.79475683594E+03   2.76400000000E+03  254-42-337  
   2.73812768555E+03   2.67200000000E+03  253-48-337  
   2.72524096680E+03   2.66600000000E+03  253-56-10   
   2.70325708008E+03   2.65000000000E+03  253-61-61   
   2.69766650391E+03   2.64400000000E+03  253-66-61   
   3.11470971680E+03   3.16000000000E+03  248-38-5    
   3.12288012695E+03   3.16600000000E+03  248-42-337  
   3.05671313477E+03   3.16300000000E+03  248-48-337  
   2.74794213867E+03   2.70200000000E+03  241-48-337  
   2.73723120117E+03   2.70700000000E+03  241-56-10   
   2.71606665039E+03   2.68600000000E+03  241-61-61   
   2.70908984375E+03   2.67500000000E+03  241-66-61   
   2.75566894531E+03   2.73800000000E+03  229-48-337  
   2.74616845703E+03   2.74600000000E+03  229-56-11   
   2.83124633789E+03   2.80900000000E+03  242-38-4    
   2.80428344727E+03   2.78100000000E+03  242-42-337  
   2.78286987305E+03   2.83800000000E+03  243-56-10   
   2.78166528320E+03   2.83000000000E+03  238-56-10   
   2.78567431641E+03   2.84600000000E+03  235-56-10   
   2.84477636719E+03   2.83100000000E+03  228-38-5    
   2.81075805664E+03   2.78800000000E+03  228-42-348  
   2.77508959961E+03   2.77600000000E+03  228-48-337  
   2.77958911133E+03   2.78300000000E+03  230-48-337  
   2.78418920898E+03   2.81500000000E+03  230-56-10   
   2.76974731445E+03   2.74400000000E+03  232-31-335  
   2.76018701172E+03   2.72900000000E+03  232-37-361  
   2.74361474609E+03   2.73100000000E+03  232-48-337  
   2.73195922852E+03   2.73400000000E+03  232-56-9    
   2.71474072266E+03   2.71700000000E+03  232-61-62   
   2.70610937500E+03   2.70000000000E+03  232-66-47   
   2.69618676758E+03   2.67000000000E+03  232-71-35   
   2.78682934570E+03   2.76600000000E+03  237-17-5    
   2.75755200195E+03   2.75200000000E+03  237-27-11   
   2.73996655273E+03   2.71000000000E+03  237-37-357  
   2.72491821289E+03   2.69000000000E+03  237-42-355  
   2.72959179688E+03   2.71600000000E+03  237-48-335  
   2.71688818359E+03   2.71600000000E+03  237-56-11   
   2.70213476562E+03   2.69900000000E+03  237-61-60   
   2.69209448242E+03   2.68400000000E+03  237-66-48   
   2.68308471680E+03   2.66400000000E+03  237-71-34   
   2.80852490234E+03   2.80500000000E+03  239-1-365   
   2.71102148438E+03   2.68800000000E+03  239-42-355  
   2.75854272461E+03   2.74400000000E+03  240-22-1    
   2.72786840820E+03   2.71400000000E+03  240-38-7    
   2.72213940430E+03   2.71900000000E+03  240-48-335  
   2.70945263672E+03   2.71800000000E+03  240-56-10   
   2.68457446289E+03   2.68600000000E+03  240-66-48   
   2.67582202148E+03   2.66100000000E+03  240-71-34   
   2.73085058594E+03   2.73200000000E+03  231-48-335  
   2.71782690430E+03   2.73200000000E+03  231-56-10   
   2.78346044922E+03   2.78100000000E+03  233-17-5    
   2.73209033203E+03   2.71200000000E+03  233-38-7    
   2.71797485352E+03   2.69500000000E+03  233-42-355  
   2.72345141602E+03   2.69400000000E+03  234-42-355  
   2.72992260742E+03   2.71400000000E+03  234-48-335  
   2.71698315430E+03   2.71800000000E+03  234-56-10   
   2.70376245117E+03   2.70100000000E+03  234-60-322  
   2.69320825195E+03   2.68800000000E+03  234-66-48   
   2.68428833008E+03   2.66700000000E+03  234-71-34   
   2.83301147461E+03   2.83500000000E+03  213-1-310   
   2.82480029297E+03   2.82900000000E+03  213-6-310   
   2.78599023438E+03   2.79200000000E+03  213-27-11   
   2.75128002930E+03   2.73900000000E+03  213-42-355  
   2.82165820312E+03   2.81800000000E+03  216-7-291   
   2.78888012695E+03   2.78700000000E+03  216-22-32   
   2.78417041016E+03   2.79300000000E+03  216-27-11   
   2.76094750977E+03   2.73800000000E+03  216-38-7    
   2.74825732422E+03   2.73200000000E+03  216-42-355  
   2.83810278320E+03   2.84300000000E+03  210-1-365   
   2.76768261719E+03   2.74200000000E+03  210-38-7    
   2.75485742188E+03   2.74500000000E+03  210-42-355  
   2.76414086914E+03   2.77000000000E+03  210-48-335  
   2.75328100586E+03   2.77500000000E+03  210-56-11   
   2.83285717773E+03   2.82700000000E+03  189-17-6    
   2.81881665039E+03   2.81200000000E+03  189-22-54   
   2.81726367188E+03   2.81400000000E+03  189-27-11   
   2.78355786133E+03   2.77200000000E+03  189-38-7    
   2.77076928711E+03   2.76200000000E+03  189-42-355  
   2.78470336914E+03   2.79300000000E+03  189-48-335  
   2.77365673828E+03   2.79700000000E+03  189-56-9    
   2.76157812500E+03   2.77900000000E+03  189-61-60   
   2.75059008789E+03   2.76100000000E+03  189-66-48   
   2.74166088867E+03   2.73800000000E+03  189-71-34   
   2.77132958984E+03   2.76000000000E+03  200-38-7    
   2.75707495117E+03   2.74700000000E+03  200-42-356  
   2.76264843750E+03   2.77600000000E+03  200-48-335  
   2.75236523438E+03   2.77800000000E+03  200-56-9    
   2.73840136719E+03   2.75600000000E+03  200-61-60   
   2.72840649414E+03   2.74500000000E+03  200-66-48   
   2.77856127930E+03   2.77400000000E+03  201-38-7    
   2.76013720703E+03   2.75900000000E+03  201-42-356  
   2.76211230469E+03   2.78200000000E+03  201-48-335  
   2.75302978516E+03   2.78600000000E+03  201-56-11   
   2.73594848633E+03   2.76900000000E+03  201-61-60   
   2.72561743164E+03   2.75300000000E+03  201-66-48   
   2.71719335938E+03   2.73000000000E+03  201-71-34   
   2.82127929688E+03   2.81400000000E+03  199-17-5    
   2.80757128906E+03   2.80000000000E+03  199-22-54   
   2.80293554688E+03   2.80100000000E+03  199-27-11   
   2.78296337891E+03   2.76400000000E+03  199-38-7    
   2.76277832031E+03   2.74900000000E+03  199-42-356  
   2.76243164062E+03   2.77600000000E+03  199-48-335  
   2.85582543945E+03   2.86400000000E+03  217-38-5    
   2.79976171875E+03   2.81300000000E+03  217-42-348  
   2.85470556641E+03   2.85100000000E+03  220-38-5    
   2.80740649414E+03   2.80000000000E+03  220-42-348  
   2.76890942383E+03   2.80400000000E+03  220-56-10   
   2.76345898438E+03   2.79500000000E+03  220-61-61   
   2.74952832031E+03   2.77600000000E+03  220-66-61   
   2.87481445312E+03   2.85200000000E+03  204-38-5    
   2.81495043945E+03   2.79900000000E+03  204-42-348  
   2.85864501953E+03   2.85400000000E+03  202-38-5    
   2.80175659180E+03   2.80200000000E+03  202-42-348  
   2.85374316406E+03   2.86800000000E+03  198-39-190  
   2.84569628906E+03   2.83300000000E+03  194-39-138  
   2.79662695312E+03   2.81000000000E+03  190-56-10   
   2.78719946289E+03   2.80200000000E+03  190-61-61   
   2.89019189453E+03   2.85300000000E+03  192-38-5    
   2.84580224609E+03   2.81300000000E+03  192-42-337  
   2.89106665039E+03   2.85600000000E+03  191-39-212  
   2.87335351562E+03   2.84800000000E+03  193-38-5    
   2.82343725586E+03   2.81500000000E+03  193-42-348  
   2.88060302734E+03   2.88300000000E+03  188-56-10   
   2.86900805664E+03   2.87400000000E+03  188-61-61   
   2.86171582031E+03   2.86400000000E+03  188-66-61   
   2.85090209961E+03   2.84000000000E+03  187-56-10   
   2.83567919922E+03   2.84000000000E+03  187-61-61   
   2.82854296875E+03   2.81500000000E+03  187-66-62   
   2.84605249023E+03   2.86600000000E+03  179-48-337  
   2.89189379883E+03   2.88400000000E+03  14-1-365    
   2.86971044922E+03   2.85300000000E+03  185-1-365   
   2.85875341797E+03   2.82200000000E+03  185-10-60   
   2.79297265625E+03   2.75400000000E+03  185-38-7    
   2.77787060547E+03   2.75000000000E+03  185-42-355  
   2.79983300781E+03   2.78000000000E+03  181-38-7    
   2.79741259766E+03   2.80900000000E+03  181-48-335  
   2.78827197266E+03   2.81300000000E+03  181-56-11   
   2.78105175781E+03   2.79800000000E+03  181-61-60   
   2.77344726562E+03   2.77700000000E+03  181-66-48   
   2.76309399414E+03   2.75500000000E+03  181-71-34   
   2.78978637695E+03   2.80500000000E+03  186-48-335  
   2.79991772461E+03   2.81100000000E+03  183-48-335  
   2.77627783203E+03   2.77700000000E+03  182-42-355  
   2.79386035156E+03   2.81000000000E+03  182-48-335  
   2.78275488281E+03   2.80900000000E+03  182-56-9    
   2.77267724609E+03   2.79500000000E+03  182-61-60   
   2.76238842773E+03   2.77600000000E+03  182-66-48   
   2.75313110352E+03   2.75500000000E+03  182-71-34   
   2.80286889648E+03   2.82200000000E+03  180-48-335  
   2.84448168945E+03   2.84100000000E+03  184-12-80   
   2.83872338867E+03   2.83700000000E+03  184-17-60   
   2.82680493164E+03   2.82700000000E+03  184-22-62   
   2.82439135742E+03   2.81200000000E+03  184-27-6    
   2.82216845703E+03   2.81100000000E+03  184-31-335  
   2.80039184570E+03   2.79200000000E+03  184-37-32   
   2.78307202148E+03   2.77900000000E+03  184-42-299  
   2.79225170898E+03   2.80900000000E+03  184-48-337  
   2.78236621094E+03   2.81100000000E+03  184-56-12   
   2.76428979492E+03   2.79000000000E+03  184-66-55   
   2.65971240234E+03   2.72200000000E+03  305-56-11   
   2.64519531250E+03   2.67800000000E+03  305-61-61   
   2.63370654297E+03   2.68200000000E+03  305-66-32   
   2.63977368164E+03   2.64600000000E+03  325-37-344  
   2.64211572266E+03   2.63400000000E+03  325-43-14   
   2.64955566406E+03   2.64900000000E+03  325-48-342  
   2.64432324219E+03   2.65600000000E+03  325-56-12   
   2.63033691406E+03   2.62100000000E+03  325-61-61   
   2.61589990234E+03   2.61100000000E+03  325-66-31   
   2.69618945312E+03   2.67500000000E+03  292-61-61   
   2.73601513672E+03   2.72800000000E+03  296-26-321  
   2.72712329102E+03   2.71500000000E+03  296-31-335  
   2.72172094727E+03   2.70900000000E+03  296-37-344  
   2.71598022461E+03   2.70500000000E+03  296-43-14   
   2.70853393555E+03   2.70100000000E+03  296-48-342  
   2.70454614258E+03   2.69700000000E+03  296-56-11   
   2.69992578125E+03   2.69200000000E+03  296-60-321  
   2.69384179688E+03   2.68600000000E+03  296-65-300  
   2.74209667969E+03   2.73100000000E+03  297-17-4    
   2.72858178711E+03   2.72200000000E+03  297-22-54   
   2.71595532227E+03   2.71300000000E+03  297-27-11   
   2.68417675781E+03   2.68100000000E+03  297-56-12   
   2.67723144531E+03   2.67100000000E+03  297-61-61   
   2.66793725586E+03   2.66500000000E+03  297-66-32   
   2.74130664062E+03   2.74300000000E+03  272-33-177  
   2.73132495117E+03   2.72200000000E+03  245-48-342  
   2.72555053711E+03   2.71900000000E+03  245-56-12   
   2.77058789062E+03   2.75900000000E+03  221-33-346  
   2.74914648438E+03   2.74400000000E+03  222-48-343  
   2.74108471680E+03   2.75800000000E+03  222-56-9    
   2.73072998047E+03   2.73900000000E+03  222-61-60   
   2.72285766602E+03   2.73500000000E+03  222-66-54   
   2.71450024414E+03   2.72100000000E+03  222-71-34   
   2.74796777344E+03   2.74600000000E+03  223-48-343  
   2.73986206055E+03   2.75000000000E+03  223-56-9    
   2.72944824219E+03   2.73800000000E+03  223-61-60   
   2.71318750000E+03   2.72000000000E+03  223-71-35   
   2.72319873047E+03   2.72300000000E+03  219-71-365  
   2.99679370117E+03   2.97200000000E+03  102-43-8    
   3.00853051758E+03   2.99500000000E+03  102-48-344  
   2.99975000000E+03   2.98900000000E+03  92-71-40    
   2.86714379883E+03   2.85800000000E+03  177-17-6    
   2.80024511719E+03   2.79000000000E+03  177-38-7    
   2.78926245117E+03   2.80300000000E+03  177-42-355  
   2.81297265625E+03   2.86100000000E+03  177-48-335  
   2.81124267578E+03   2.77300000000E+03  169-38-4    
   2.79775122070E+03   2.77900000000E+03  169-42-334  
   2.80924169922E+03   2.81800000000E+03  169-56-11   
   2.89007275391E+03   2.88700000000E+03  168-1-365   
   2.81649072266E+03   2.78200000000E+03  170-38-7    
   2.79957275391E+03   2.79300000000E+03  170-42-355  
   2.81956958008E+03   2.83100000000E+03  170-48-335  
   2.80925415039E+03   2.82700000000E+03  170-56-9    
   2.80513525391E+03   2.82100000000E+03  170-61-60   
   2.79367797852E+03   2.79800000000E+03  170-66-48   
   2.78279931641E+03   2.78000000000E+03  170-71-34   
   2.88977050781E+03   2.88000000000E+03  176-1-280   
   2.88554370117E+03   2.87500000000E+03  176-6-340   
   2.87929370117E+03   2.85800000000E+03  176-11-333  
   2.87453613281E+03   2.86200000000E+03  176-16-332  
   2.81478759766E+03   2.79100000000E+03  176-38-7    
   2.90392675781E+03   2.88300000000E+03  172-12-80   
   2.89722021484E+03   2.87500000000E+03  172-17-60   
   2.89015844727E+03   2.86800000000E+03  172-22-62   
   2.88704809570E+03   2.86000000000E+03  172-27-6    
   2.88658154297E+03   2.85900000000E+03  172-31-344  
   2.87058056641E+03   2.84800000000E+03  172-36-335  
   2.85444238281E+03   2.84800000000E+03  172-48-335  
   2.84747045898E+03   2.85300000000E+03  172-56-11   
   2.84505957031E+03   2.85200000000E+03  172-61-59   
   2.84847534180E+03   2.82900000000E+03  171-43-47   
   2.85444238281E+03   2.85100000000E+03  171-48-335  
   2.84747045898E+03   2.85300000000E+03  171-56-11   
   2.84574072266E+03   2.85300000000E+03  171-60-322  
   2.83986743164E+03   2.83700000000E+03  171-65-298  
   2.81216137695E+03   2.80700000000E+03  171-71-13   
   2.89238989258E+03   2.84800000000E+03  164-33-152  
   2.86283642578E+03   2.86400000000E+03  167-48-335  
   2.85717773438E+03   2.86600000000E+03  167-56-11   
   2.85130224609E+03   2.87100000000E+03  166-61-56   
   2.84485229492E+03   2.85800000000E+03  166-66-53   
   2.82628247070E+03   2.82900000000E+03  166-71-35   
   2.87758911133E+03   2.87100000000E+03  178-48-336  
   2.87355590820E+03   2.81600000000E+03  178-56-11   
   2.87716381836E+03   2.87000000000E+03  174-48-336  
   2.89426831055E+03   2.88700000000E+03  161-48-336  
   2.89166870117E+03   2.89500000000E+03  161-56-11   
   2.88740722656E+03   2.88700000000E+03  161-61-56   
   2.88219726562E+03   2.87800000000E+03  161-66-54   
   2.87017236328E+03   2.86000000000E+03  161-71-41   
   2.89887915039E+03   2.91500000000E+03  153-48-335  
   2.88070068359E+03   2.90200000000E+03  163-48-336  
   2.87733520508E+03   2.90300000000E+03  163-56-11   
   2.87232983398E+03   2.89600000000E+03  163-61-59   
   2.86649096680E+03   2.88600000000E+03  163-66-54   
   2.85303808594E+03   2.86500000000E+03  163-71-41   
   2.89028491211E+03   2.91300000000E+03  156-48-336  
   2.88797412109E+03   2.91600000000E+03  156-56-11   
   2.91819775391E+03   2.92700000000E+03  157-1-358   
   2.90024511719E+03   2.88700000000E+03  157-22-54   
   2.89942846680E+03   2.88500000000E+03  157-27-11   
   2.89286352539E+03   2.87400000000E+03  157-31-348  
   2.85869018555E+03   2.83100000000E+03  157-37-22   
   2.84538598633E+03   2.84200000000E+03  157-43-47   
   2.86872851562E+03   2.88800000000E+03  157-48-335  
   2.86278417969E+03   2.90300000000E+03  157-56-9    
   2.85725878906E+03   2.87200000000E+03  157-60-322  
   2.84928002930E+03   2.85900000000E+03  157-65-298  
   2.83344702148E+03   2.82400000000E+03  157-71-365  
   2.84802612305E+03   2.83300000000E+03  154-42-341  
   2.83748925781E+03   2.78300000000E+03  159-38-4    
   2.84392382812E+03   2.84000000000E+03  159-56-11   
   2.86230957031E+03   2.82000000000E+03  147-38-4    
   2.85979760742E+03   2.82000000000E+03  147-42-334  
   2.88069067383E+03   2.88900000000E+03  147-56-11   
   2.93314184570E+03   2.94500000000E+03  149-1-280   
   2.89531298828E+03   2.92300000000E+03  150-48-335  
   2.89468408203E+03   2.92600000000E+03  150-56-9    
   2.91517602539E+03   2.94400000000E+03  137-48-335  
   2.91490380859E+03   2.94900000000E+03  137-56-9    
   2.90321997070E+03   2.93700000000E+03  137-61-56   
   2.89754638672E+03   2.92200000000E+03  137-66-53   
   2.88039892578E+03   2.86000000000E+03  136-38-4    
   2.88670874023E+03   2.88000000000E+03  136-42-341  
   2.90246557617E+03   2.89400000000E+03  136-56-11   
   2.90042797852E+03   2.94900000000E+03  152-48-336  
   2.95704174805E+03   2.95300000000E+03  129-17-5    
   2.95482397461E+03   2.94400000000E+03  129-27-11   
   2.92656835938E+03   2.90900000000E+03  123-42-348  
   2.91172607422E+03   2.92100000000E+03  128-42-348  
   2.93527172852E+03   2.97000000000E+03  128-56-11   
   2.93944506836E+03   2.93600000000E+03  133-12-362  
   2.93905419922E+03   2.93300000000E+03  133-17-61   
   2.93409667969E+03   2.92500000000E+03  133-27-6    
   2.92858569336E+03   2.91300000000E+03  133-31-335  
   2.88905053711E+03   2.86600000000E+03  133-38-4    
   2.88715234375E+03   2.88500000000E+03  133-42-341  
   2.91087939453E+03   2.93700000000E+03  133-48-335  
   2.91028515625E+03   2.95600000000E+03  133-56-9    
   2.88214746094E+03   2.87100000000E+03  133-71-365  
   2.95760058594E+03   2.95900000000E+03  127-1-365   
   2.95327758789E+03   2.95900000000E+03  127-17-1    
   2.90894360352E+03   2.91500000000E+03  130-42-341  
   2.92585180664E+03   2.94900000000E+03  130-48-335  
   2.92445922852E+03   2.96400000000E+03  130-56-9    
   2.95145849609E+03   2.93400000000E+03  126-27-11   
   2.90423095703E+03   2.89700000000E+03  135-48-336  
   2.90281762695E+03   2.90200000000E+03  135-56-9    
   2.93439941406E+03   2.92000000000E+03  122-48-336  
   2.97896582031E+03   2.97200000000E+03  120-12-310  
   2.97853100586E+03   2.96800000000E+03  120-17-5    
   2.97863476562E+03   2.96300000000E+03  120-27-6    
   2.97615161133E+03   2.96400000000E+03  120-31-335  
   2.94754785156E+03   2.93100000000E+03  120-37-32   
   2.95356347656E+03   2.94700000000E+03  120-42-341  
   2.97495971680E+03   2.97600000000E+03  120-48-336  
   2.97446850586E+03   2.98300000000E+03  120-56-10   
   2.96609692383E+03   2.96800000000E+03  120-61-59   
   2.96399096680E+03   2.96300000000E+03  120-65-292  
   2.95323071289E+03   2.93800000000E+03  120-71-365  
   2.95024438477E+03   2.90300000000E+03  118-38-4    
   2.95634423828E+03   2.93300000000E+03  118-42-341  
   2.96341210938E+03   2.96000000000E+03  118-48-349  
   2.95329541016E+03   2.96400000000E+03  118-56-10   
   2.99013671875E+03   2.98900000000E+03  107-27-69   
   2.97605639648E+03   2.95700000000E+03  114-48-336  
   2.97573388672E+03   2.96600000000E+03  114-56-10   
   2.97328002930E+03   2.95600000000E+03  112-43-8    
   2.99049609375E+03   2.98200000000E+03  112-48-335  
   2.99352636719E+03   2.98800000000E+03  112-56-9    
   2.98498706055E+03   2.97500000000E+03  112-61-52   
   2.98077075195E+03   2.96700000000E+03  112-66-45   
   2.97552807617E+03   2.95600000000E+03  112-71-13   
   2.99905566406E+03   2.98100000000E+03  104-60-299  
   2.99449023438E+03   2.97400000000E+03  104-65-292  
   2.99358056641E+03   2.97700000000E+03  100-22-61   
   3.00453979492E+03   2.98100000000E+03  101-61-53   
   2.99712255859E+03   2.97500000000E+03  97-22-54    
   3.00026733398E+03   2.96300000000E+03  97-27-10    
   2.99411230469E+03   2.97500000000E+03  98-43-8     
   3.00858837891E+03   3.00300000000E+03  98-48-348   
   3.01446826172E+03   3.00700000000E+03  98-56-10    
   3.00561938477E+03   2.99700000000E+03  98-61-52    
   2.99903222656E+03   2.98900000000E+03  98-66-45    
   2.97795581055E+03   2.98200000000E+03  105-43-69   
   2.99243261719E+03   2.99300000000E+03  105-48-348  
   2.99513818359E+03   3.00500000000E+03  105-56-10   
   2.98745654297E+03   2.98900000000E+03  105-61-55   
   2.98329101562E+03   2.98300000000E+03  105-66-45   
   2.99717333984E+03   2.99400000000E+03  99-5-1      
   2.97437817383E+03   2.95200000000E+03  106-56-10   
   2.96937841797E+03   2.94700000000E+03  106-61-59   
   2.96782617188E+03   2.94100000000E+03  106-66-45   
   2.96328735352E+03   2.92800000000E+03  106-71-40   
   2.99509594727E+03   2.97000000000E+03  95-71-40    
   1.54372131348E+03   1.49200000000E+03  3393-25-338 
   1.57740783691E+03   1.55800000000E+03  3312-25-338 
   1.60362646484E+03   1.61000000000E+03  3288-25-341 
   1.62400927734E+03   1.61100000000E+03  3282-25-341 
   1.66804199219E+03   1.64900000000E+03  3259-25-341 
   1.70380187988E+03   1.67500000000E+03  3222-25-229 
   1.69584204102E+03   1.69000000000E+03  3213-25-337 
   1.70992797852E+03   1.68700000000E+03  3199-25-339 
   1.70763562012E+03   1.68300000000E+03  3175-25-339 
   1.70617944336E+03   1.70100000000E+03  3170-25-342 
   1.77026159668E+03   1.74800000000E+03  3200-25-336 
   1.72862707520E+03   1.68700000000E+03  3154-25-336 
   1.73715344238E+03   1.69000000000E+03  3138-25-336 
   1.73832189941E+03   1.69300000000E+03  3046-25-344 
   1.73976037598E+03   1.70200000000E+03  3036-25-344 
   1.76850366211E+03   1.71300000000E+03  3038-25-339 
   1.77343835449E+03   1.75300000000E+03  2684-25-3   
   1.83395104980E+03   1.79500000000E+03  2919-25-351 
   2.18645336914E+03   2.21600000000E+03  2719-25-113 
   2.25684423828E+03   2.24600000000E+03  1933-25-180 
   2.33962158203E+03   2.34300000000E+03  1387-25-60  
   2.33156396484E+03   2.34100000000E+03  1427-25-27  
   2.36405615234E+03   2.35900000000E+03  1661-25-60  
   2.34536840820E+03   2.36200000000E+03  1390-25-365 
   2.51528735352E+03   2.51100000000E+03  1904-25-317 
   2.57526708984E+03   2.55200000000E+03  1379-25-91  
   2.62391088867E+03   2.63700000000E+03  1796-25-321 
   2.60866821289E+03   2.62300000000E+03  1753-25-321 
   2.65401367188E+03   2.64700000000E+03  1705-25-328 
   2.41376464844E+03   2.38500000000E+03  1064-25-125 
   2.49859521484E+03   2.49500000000E+03  831-25-335  
   2.81152661133E+03   2.78300000000E+03  1066-25-335 
   2.39129052734E+03   2.42000000000E+03  723-25-363  
   2.56786425781E+03   2.57800000000E+03  568-25-307  
   2.57800268555E+03   2.56900000000E+03  544-25-309  
   2.54566699219E+03   2.67300000000E+03  780-25-329  
   2.58146630859E+03   2.56600000000E+03  526-25-307  
   2.64750708008E+03   2.65200000000E+03  370-25-308  
   2.73134252930E+03   2.71800000000E+03  265-25-7    
   2.73311376953E+03   2.69200000000E+03  266-25-43   
   2.77456835938E+03   2.75800000000E+03  232-25-314  
   2.99465454102E+03   2.97700000000E+03  100-25-316  
   1.69233813477E+03   1.66000000000E+03  3205-26-8   
   1.70453723145E+03   1.67300000000E+03  3174-26-7   
   1.70896740723E+03   1.68100000000E+03  3163-26-13  
   1.71519702148E+03   1.68600000000E+03  3100-26-12  
   1.71477270508E+03   1.67400000000E+03  3097-26-7   
