"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   2.45551391602E+03   2.44100000000E+03  556-36-317  
   2.45038476562E+03   2.41700000000E+03  556-56-10   
   2.43231274414E+03   2.38800000000E+03  556-61-56   
   2.48015966797E+03   2.43700000000E+03  556-66-34   
   2.55389233398E+03   2.56200000000E+03  558-26-299  
   2.51643164062E+03   2.49400000000E+03  558-31-317  
   2.47869287109E+03   2.49100000000E+03  558-38-319  
   2.62150390625E+03   2.60300000000E+03  572-1-365   
   2.62873681641E+03   2.60500000000E+03  543-1-365   
   2.50083544922E+03   2.48000000000E+03  529-48-336  
   2.47765234375E+03   2.43700000000E+03  529-56-10   
   2.45975341797E+03   2.41000000000E+03  529-61-56   
   2.48130078125E+03   2.44500000000E+03  529-66-34   
   2.54313745117E+03   2.53900000000E+03  798-1-365   
   2.54254858398E+03   2.53400000000E+03  794-1-77    
   2.55116577148E+03   2.56200000000E+03  772-3-59    
   2.54089599609E+03   2.54000000000E+03  792-1-365   
   2.53619409180E+03   2.53500000000E+03  790-1-274   
   2.53475952148E+03   2.53100000000E+03  790-6-286   
   2.53149267578E+03   2.52900000000E+03  790-11-258  
   2.52803173828E+03   2.52400000000E+03  790-17-4    
   2.51657910156E+03   2.51700000000E+03  790-22-34   
   2.50443701172E+03   2.50600000000E+03  790-27-53   
   2.49262158203E+03   2.49000000000E+03  790-31-335  
   2.47786889648E+03   2.47100000000E+03  790-37-32   
   2.47161938477E+03   2.45300000000E+03  790-42-351  
   2.47122436523E+03   2.44500000000E+03  790-48-337  
   2.44119506836E+03   2.44300000000E+03  790-61-54   
   2.54536230469E+03   2.53500000000E+03  783-1-274   
   2.54347094727E+03   2.53200000000E+03  783-6-288   
   2.54072509766E+03   2.52800000000E+03  783-11-258  
   2.53744360352E+03   2.52800000000E+03  783-17-4    
   2.53736694336E+03   2.52800000000E+03  783-17-47   
   2.52560717773E+03   2.52100000000E+03  783-22-34   
   2.51336523438E+03   2.50700000000E+03  783-26-280  
   2.50028295898E+03   2.49800000000E+03  783-31-335  
   2.47990820312E+03   2.45800000000E+03  783-42-351  
   2.44908007812E+03   2.44500000000E+03  783-61-54   
   2.53651513672E+03   2.54200000000E+03  799-1-365   
   2.43321484375E+03   2.49400000000E+03  774-65-357  
   2.44120092773E+03   2.51900000000E+03  774-71-362  
   2.56563818359E+03   2.57000000000E+03  751-1-365   
   2.53549023438E+03   2.53600000000E+03  746-22-38   
   2.51423413086E+03   2.50000000000E+03  746-26-280  
   2.50139160156E+03   2.49800000000E+03  746-32-41   
   2.47562622070E+03   2.47700000000E+03  746-48-362  
   2.46604760742E+03   2.48600000000E+03  746-56-9    
   2.44775830078E+03   2.48600000000E+03  746-61-47   
   2.44642163086E+03   2.52000000000E+03  746-65-357  
   2.45758642578E+03   2.53800000000E+03  746-71-362  
   2.56697680664E+03   2.55600000000E+03  745-1-55    
   2.47466503906E+03   2.45400000000E+03  754-48-342  
   2.46431640625E+03   2.46800000000E+03  754-56-18   
   2.44563256836E+03   2.46300000000E+03  754-61-53   
   2.44369775391E+03   2.49100000000E+03  754-66-32   
   2.56713281250E+03   2.56000000000E+03  721-12-313  
   2.56324316406E+03   2.55900000000E+03  721-17-52   
   2.54655371094E+03   2.54500000000E+03  721-22-38   
   2.52444287109E+03   2.52900000000E+03  721-26-287  
   2.51432226562E+03   2.51900000000E+03  721-31-335  
   2.49797656250E+03   2.50100000000E+03  721-36-318  
   2.49291894531E+03   2.48700000000E+03  721-42-350  
   2.48956079102E+03   2.49600000000E+03  721-48-343  
   2.47736987305E+03   2.50100000000E+03  721-56-19   
   2.46120605469E+03   2.51700000000E+03  721-61-55   
   2.46990039062E+03   2.55100000000E+03  721-66-46   
   2.49183178711E+03   2.48100000000E+03  729-43-4    
   2.48649023438E+03   2.48300000000E+03  729-48-362  
   2.47603393555E+03   2.49400000000E+03  729-56-9    
   2.46617944336E+03   2.53000000000E+03  729-66-1    
   2.48063891602E+03   2.55000000000E+03  729-71-362  
   2.57079931641E+03   2.56700000000E+03  706-17-52   
   2.55140209961E+03   2.55100000000E+03  706-22-37   
   2.53149340820E+03   2.53400000000E+03  706-27-62   
   2.51825292969E+03   2.51200000000E+03  706-31-335  
   2.49652026367E+03   2.49400000000E+03  706-43-4    
   2.49081909180E+03   2.49600000000E+03  706-48-362  
   2.48131054688E+03   2.50000000000E+03  706-56-9    
   2.46804736328E+03   2.50200000000E+03  706-61-47   
   2.48038549805E+03   2.53700000000E+03  706-65-357  
   2.49660400391E+03   2.55700000000E+03  706-71-362  
   2.57735986328E+03   2.57600000000E+03  694-17-52   
   2.55791723633E+03   2.56200000000E+03  694-22-38   
   2.54235839844E+03   2.53400000000E+03  694-26-285  
   2.52508349609E+03   2.51300000000E+03  694-31-344  
   2.50834082031E+03   2.47600000000E+03  694-36-354  
   2.50170898438E+03   2.49300000000E+03  694-43-4    
   2.49535473633E+03   2.49800000000E+03  694-48-362  
   2.48572070312E+03   2.50500000000E+03  694-56-9    
   2.47441479492E+03   2.50400000000E+03  694-61-47   
   2.48268701172E+03   2.53300000000E+03  694-65-357  
   2.49862670898E+03   2.55400000000E+03  694-71-362  
   2.58224218750E+03   2.57500000000E+03  716-1-365   
   2.56951489258E+03   2.56200000000E+03  719-12-121  
   2.57656054688E+03   2.56600000000E+03  708-8-302   
   2.57543286133E+03   2.56300000000E+03  708-12-64   
   2.56985815430E+03   2.56100000000E+03  708-17-3    
   2.55149682617E+03   2.54700000000E+03  708-22-38   
   2.53062890625E+03   2.53200000000E+03  708-26-287  
   2.51954174805E+03   2.52300000000E+03  708-31-335  
   2.49629199219E+03   2.49700000000E+03  708-42-350  
   2.49422265625E+03   2.50200000000E+03  708-48-343  
   2.59576074219E+03   2.59100000000E+03  685-1-365   
   2.55972387695E+03   2.55600000000E+03  674-22-38   
   2.52582739258E+03   2.53300000000E+03  674-31-344  
   2.49802563477E+03   2.50600000000E+03  674-42-350  
   2.49919213867E+03   2.51300000000E+03  674-48-343  
   2.48424023438E+03   2.51800000000E+03  674-56-19   
   2.47626489258E+03   2.55600000000E+03  674-61-60   
   2.50757128906E+03   2.58000000000E+03  674-66-48   
   2.54260424805E+03   2.54300000000E+03  676-27-10   
   2.57562231445E+03   2.56700000000E+03  687-17-3    
   2.55680126953E+03   2.55100000000E+03  687-22-38   
   2.53831396484E+03   2.54200000000E+03  687-27-11   
   2.49806469727E+03   2.48600000000E+03  687-42-350  
   2.49902490234E+03   2.50200000000E+03  687-48-343  
   2.48319873047E+03   2.50400000000E+03  687-56-19   
   2.47182446289E+03   2.54200000000E+03  687-61-55   
   2.49976391602E+03   2.56900000000E+03  687-66-46   
   2.47986596680E+03   2.49500000000E+03  686-56-19   
   2.49329956055E+03   2.55800000000E+03  686-66-46   
   2.57694384766E+03   2.57600000000E+03  677-17-53   
   2.55917260742E+03   2.55900000000E+03  677-22-38   
   2.54190869141E+03   2.55000000000E+03  677-26-299  
   2.52590039062E+03   2.53400000000E+03  677-31-337  
   2.50323999023E+03   2.52200000000E+03  677-37-336  
   2.49840600586E+03   2.49600000000E+03  677-42-350  
   2.50098242188E+03   2.50600000000E+03  677-48-343  
   2.48339819336E+03   2.50700000000E+03  677-56-19   
   2.47399658203E+03   2.54000000000E+03  677-61-55   
   2.50771020508E+03   2.57600000000E+03  677-66-46   
   2.58996508789E+03   2.57700000000E+03  675-5-102   
   2.58814965820E+03   2.57400000000E+03  675-11-305  
   2.54223852539E+03   2.54900000000E+03  675-27-11   
   2.57920458984E+03   2.57400000000E+03  665-17-53   
   2.56125170898E+03   2.55400000000E+03  665-22-38   
   2.54400024414E+03   2.55100000000E+03  665-27-11   
   2.50608813477E+03   2.50900000000E+03  665-36-357  
   2.49768164062E+03   2.49900000000E+03  665-42-350  
   2.48367968750E+03   2.51000000000E+03  665-56-19   
   2.48410131836E+03   2.55200000000E+03  665-61-55   
   2.52986254883E+03   2.58600000000E+03  665-66-46   
   2.50214965820E+03   2.50700000000E+03  657-48-343  
   2.60043457031E+03   2.58200000000E+03  649-3-294   
   2.59027612305E+03   2.58400000000E+03  649-6-290   
   2.59355273438E+03   2.57900000000E+03  649-11-307  
   2.58188793945E+03   2.57400000000E+03  649-17-3    
   2.56367993164E+03   2.54900000000E+03  649-22-38   
   2.54727563477E+03   2.55200000000E+03  649-26-287  
   2.52725146484E+03   2.53200000000E+03  649-31-335  
   2.50219897461E+03   2.52100000000E+03  649-38-60   
   2.49635693359E+03   2.50200000000E+03  649-42-350  
   2.50221875000E+03   2.51200000000E+03  649-48-343  
   2.48294091797E+03   2.51600000000E+03  649-56-19   
   2.48508789062E+03   2.57000000000E+03  649-61-55   
   2.60088891602E+03   2.58200000000E+03  651-3-294   
   2.59137451172E+03   2.58400000000E+03  651-6-290   
   2.59342968750E+03   2.57900000000E+03  651-11-307  
   2.58204125977E+03   2.57500000000E+03  651-17-52   
   2.54731152344E+03   2.55500000000E+03  651-27-11   
   2.49735937500E+03   2.50200000000E+03  651-42-350  
   2.50161059570E+03   2.51300000000E+03  651-48-343  
   2.48436816406E+03   2.51700000000E+03  651-56-19   
   2.48214990234E+03   2.57100000000E+03  651-61-60   
   2.52445361328E+03   2.59200000000E+03  651-66-46   
   2.57948901367E+03   2.56900000000E+03  679-17-52   
   2.55593334961E+03   2.55000000000E+03  679-22-37   
   2.54193823242E+03   2.53400000000E+03  679-26-336  
   2.49594775391E+03   2.49900000000E+03  679-48-362  
   2.48575561523E+03   2.50300000000E+03  679-56-9    
   2.47462646484E+03   2.50600000000E+03  679-61-47   
   2.49076953125E+03   2.53900000000E+03  679-65-357  
   2.50898315430E+03   2.55900000000E+03  679-71-362  
   2.58134423828E+03   2.57400000000E+03  680-17-52   
   2.55750244141E+03   2.55400000000E+03  680-22-82   
   2.54378662109E+03   2.54300000000E+03  680-27-62   
   2.52486645508E+03   2.51600000000E+03  680-31-335  
   2.50582128906E+03   2.49100000000E+03  680-39-60   
   2.50120825195E+03   2.50400000000E+03  680-43-4    
   2.49603125000E+03   2.50600000000E+03  680-48-362  
   2.48693701172E+03   2.50800000000E+03  680-56-9    
   2.47605932617E+03   2.50800000000E+03  680-61-47   
   2.48754101562E+03   2.54000000000E+03  680-65-357  
   2.50533300781E+03   2.56000000000E+03  680-71-362  
   2.57695849609E+03   2.56900000000E+03  684-17-52   
   2.55669433594E+03   2.55200000000E+03  684-22-37   
   2.53984204102E+03   2.52900000000E+03  684-26-349  
   2.52376684570E+03   2.51500000000E+03  684-31-335  
   2.49623461914E+03   2.49700000000E+03  684-48-362  
   2.48419750977E+03   2.50400000000E+03  684-56-9    
   2.49303710938E+03   2.54200000000E+03  684-66-1    
   2.51082910156E+03   2.56100000000E+03  684-71-362  
   2.60277172852E+03   2.59300000000E+03  664-1-365   
   2.59292260742E+03   2.57800000000E+03  654-12-67   
   2.58351196289E+03   2.57400000000E+03  654-17-52   
   2.56439282227E+03   2.54800000000E+03  654-22-37   
   2.54970922852E+03   2.53200000000E+03  654-26-285  
   2.52866772461E+03   2.52400000000E+03  654-31-335  
   2.50547631836E+03   2.52000000000E+03  654-38-32   
   2.49924780273E+03   2.47600000000E+03  654-42-349  
   2.50035131836E+03   2.49300000000E+03  654-48-343  
   2.48624536133E+03   2.50600000000E+03  654-56-19   
   2.47734375000E+03   2.51200000000E+03  654-61-60   
   2.50551293945E+03   2.54000000000E+03  654-66-49   
   2.53016601562E+03   2.51900000000E+03  658-32-41   
   2.51467871094E+03   2.48200000000E+03  658-36-357  
   2.50438647461E+03   2.48400000000E+03  658-43-4    
   2.49708666992E+03   2.49300000000E+03  658-48-362  
   2.48771606445E+03   2.51500000000E+03  658-56-9    
   2.47714672852E+03   2.50900000000E+03  658-61-47   
   2.48950024414E+03   2.54200000000E+03  658-65-357  
   2.50921777344E+03   2.56400000000E+03  658-71-362  
   2.51868505859E+03   2.50700000000E+03  673-35-360  
   2.48871459961E+03   2.50800000000E+03  673-56-9    
   2.47900927734E+03   2.50400000000E+03  673-61-47   
   2.48553222656E+03   2.52700000000E+03  673-65-357  
   2.50024243164E+03   2.54500000000E+03  673-70-334  
   2.50394409180E+03   2.55000000000E+03  673-71-362  
   2.53611987305E+03   2.50600000000E+03  653-32-41   
   2.51577954102E+03   2.51300000000E+03  653-39-32   
   2.50968383789E+03   2.49300000000E+03  653-43-4    
   2.49795654297E+03   2.49500000000E+03  653-48-362  
   2.49052856445E+03   2.51400000000E+03  653-56-9    
   2.48147851562E+03   2.50000000000E+03  653-61-47   
   2.48679174805E+03   2.51700000000E+03  653-65-357  
   2.50593676758E+03   2.55200000000E+03  653-71-362  
   2.59817895508E+03   2.60700000000E+03  642-36-352  
   2.57862915039E+03   2.58800000000E+03  642-43-4    
   2.56204809570E+03   2.58100000000E+03  642-48-362  
   2.55315234375E+03   2.58000000000E+03  642-56-9    
   2.54448632812E+03   2.57200000000E+03  642-61-47   
   2.53927880859E+03   2.56800000000E+03  642-65-357  
   2.53836035156E+03   2.57100000000E+03  642-71-362  
   2.60096533203E+03   2.60800000000E+03  637-26-295  
   2.59061230469E+03   2.61100000000E+03  637-31-349  
   2.57680615234E+03   2.60700000000E+03  637-36-352  
   2.55718481445E+03   2.57800000000E+03  637-43-4    
   2.54013769531E+03   2.56800000000E+03  637-48-362  
   2.52713867188E+03   2.56900000000E+03  637-56-9    
   2.51809008789E+03   2.55900000000E+03  637-61-47   
   2.51551879883E+03   2.55300000000E+03  637-65-357  
   2.52322729492E+03   2.56600000000E+03  637-71-362  
   2.62477783203E+03   2.61000000000E+03  624-7-99    
   2.62224047852E+03   2.60900000000E+03  624-12-103  
   2.61935156250E+03   2.60700000000E+03  624-17-52   
   2.61399560547E+03   2.60500000000E+03  624-22-39   
   2.60665258789E+03   2.60200000000E+03  624-27-5    
   2.59759814453E+03   2.59800000000E+03  624-32-1    
   2.58282836914E+03   2.59900000000E+03  595-37-32   
   2.56194091797E+03   2.58200000000E+03  595-43-4    
   2.54620117188E+03   2.55800000000E+03  595-48-362  
   2.53517602539E+03   2.57000000000E+03  595-56-9    
   2.52465136719E+03   2.56000000000E+03  595-61-47   
   2.52219213867E+03   2.55800000000E+03  595-65-357  
   2.52977050781E+03   2.56400000000E+03  595-71-362  
   2.61117285156E+03   2.60900000000E+03  604-31-323  
   2.59778515625E+03   2.62100000000E+03  604-37-32   
   2.57925903320E+03   2.60200000000E+03  604-43-4    
   2.56600195312E+03   2.59400000000E+03  604-48-362  
   2.55587036133E+03   2.58800000000E+03  604-56-9    
   2.54670166016E+03   2.57400000000E+03  604-61-47   
   2.54211645508E+03   2.57100000000E+03  604-65-357  
   2.54376562500E+03   2.56900000000E+03  604-71-362  
   2.55940771484E+03   2.57500000000E+03  596-36-352  
   2.54087280273E+03   2.52400000000E+03  596-43-4    
   2.52430810547E+03   2.51300000000E+03  596-48-362  
   2.51363159180E+03   2.53900000000E+03  596-56-9    
   2.50407592773E+03   2.51400000000E+03  596-61-47   
   2.50520727539E+03   2.51500000000E+03  596-65-357  
   2.51550976562E+03   2.55600000000E+03  596-71-362  
   2.50872802734E+03   2.52100000000E+03  609-43-4    
   2.49475341797E+03   2.52500000000E+03  609-56-9    
   2.48322143555E+03   2.51800000000E+03  609-61-47   
   2.49588891602E+03   2.54000000000E+03  609-65-357  
   2.51324414062E+03   2.56300000000E+03  609-71-362  
   2.55495068359E+03   2.55100000000E+03  639-27-10   
   2.50132055664E+03   2.54900000000E+03  639-66-49   
   2.55903515625E+03   2.55500000000E+03  626-27-10   
   2.50394506836E+03   2.51000000000E+03  626-42-349  
   2.50256933594E+03   2.51200000000E+03  626-48-343  
   2.49078295898E+03   2.52500000000E+03  626-56-19   
   2.47988574219E+03   2.51900000000E+03  626-61-60   
   2.50081787109E+03   2.54800000000E+03  626-66-49   
   2.59140991211E+03   2.58700000000E+03  635-17-52   
   2.57400244141E+03   2.56800000000E+03  635-22-38   
   2.56072363281E+03   2.55100000000E+03  635-26-280  
   2.50612426758E+03   2.49500000000E+03  635-42-349  
   2.50154467773E+03   2.52000000000E+03  635-48-343  
   2.49149194336E+03   2.52400000000E+03  635-56-19   
   2.48060644531E+03   2.52200000000E+03  635-61-60   
   2.49651269531E+03   2.54700000000E+03  635-66-49   
   2.59828540039E+03   2.59000000000E+03  629-11-307  
   2.58797167969E+03   2.58600000000E+03  629-16-364  
   2.56963037109E+03   2.57700000000E+03  629-21-332  
   2.55467016602E+03   2.57500000000E+03  629-26-287  
   2.53129980469E+03   2.55500000000E+03  629-31-335  
   2.50912353516E+03   2.54500000000E+03  629-37-32   
   2.50285156250E+03   2.54000000000E+03  629-48-343  
   2.48692993164E+03   2.54100000000E+03  629-56-23   
   2.47829956055E+03   2.57400000000E+03  629-61-60   
   2.51149121094E+03   2.59500000000E+03  629-66-46   
   2.59918359375E+03   2.58700000000E+03  628-11-307  
   2.58907226562E+03   2.58200000000E+03  628-17-52   
   2.51252294922E+03   2.51100000000E+03  628-36-356  
   2.50121557617E+03   2.50800000000E+03  628-42-349  
   2.50248364258E+03   2.52100000000E+03  628-48-343  
   2.48884423828E+03   2.53100000000E+03  628-56-19   
   2.47864208984E+03   2.53200000000E+03  628-61-60   
   2.50382666016E+03   2.54900000000E+03  628-66-46   
   2.59470434570E+03   2.58100000000E+03  630-12-310  
   2.58672778320E+03   2.58600000000E+03  630-17-3    
   2.56816381836E+03   2.55800000000E+03  630-22-38   
   2.55127514648E+03   2.56300000000E+03  630-27-11   
   2.50616967773E+03   2.52800000000E+03  630-36-357  
   2.49538012695E+03   2.53100000000E+03  630-42-350  
   2.50319970703E+03   2.53600000000E+03  630-48-343  
   2.48423120117E+03   2.53800000000E+03  630-56-19   
   2.48126806641E+03   2.58200000000E+03  630-61-60   
   2.52595605469E+03   2.59600000000E+03  630-66-46   
   2.58832543945E+03   2.58200000000E+03  631-17-3    
   2.56931616211E+03   2.55200000000E+03  631-22-32   
   2.55108666992E+03   2.55500000000E+03  631-26-289  
   2.52485498047E+03   2.53400000000E+03  631-31-335  
   2.51105078125E+03   2.52700000000E+03  631-33-335  
   2.49066723633E+03   2.50800000000E+03  631-42-350  
   2.50330004883E+03   2.51900000000E+03  631-48-343  
   2.47868750000E+03   2.52400000000E+03  631-56-19   
   2.47470166016E+03   2.58100000000E+03  631-61-55   
   2.52808349609E+03   2.59800000000E+03  631-66-46   
   2.55288378906E+03   2.56400000000E+03  593-27-11   
   2.46866967773E+03   2.58400000000E+03  593-61-55   
   2.51917529297E+03   2.60100000000E+03  593-66-46   
   2.61734033203E+03   2.59700000000E+03  592-1-365   
   2.60303076172E+03   2.59700000000E+03  587-7-101   
   2.60378662109E+03   2.59200000000E+03  587-11-307  
   2.59128930664E+03   2.58800000000E+03  587-17-53   
   2.55485034180E+03   2.56000000000E+03  587-26-287  
   2.52361987305E+03   2.54100000000E+03  587-31-335  
   2.49399536133E+03   2.52900000000E+03  587-38-60   
   2.48449609375E+03   2.51400000000E+03  587-42-350  
   2.50405151367E+03   2.52800000000E+03  587-48-343  
   2.47930688477E+03   2.53300000000E+03  587-56-19   
   2.45602832031E+03   2.58300000000E+03  587-61-55   
   2.49864965820E+03   2.60100000000E+03  587-66-46   
   2.60350366211E+03   2.58100000000E+03  591-11-333  
   2.59196850586E+03   2.58300000000E+03  591-17-53   
   2.49028930664E+03   2.51300000000E+03  591-42-350  
   2.60351391602E+03   2.59200000000E+03  597-6-79    
   2.60312451172E+03   2.59100000000E+03  597-11-307  
   2.59165795898E+03   2.58200000000E+03  597-17-53   
   2.55719189453E+03   2.56200000000E+03  597-26-287  
   2.49252050781E+03   2.51200000000E+03  597-42-350  
   2.50505639648E+03   2.52600000000E+03  597-48-343  
   2.48527880859E+03   2.53100000000E+03  597-56-19   
   2.47622436523E+03   2.56500000000E+03  597-61-60   
   2.51709252930E+03   2.58700000000E+03  597-66-46   
   2.49792968750E+03   2.52700000000E+03  607-42-349  
   2.50439331055E+03   2.54000000000E+03  607-48-343  
   2.48802734375E+03   2.54500000000E+03  607-56-23   
   2.47771289062E+03   2.55400000000E+03  607-61-60   
   2.51070190430E+03   2.58400000000E+03  607-66-46   
   2.50730346680E+03   2.55100000000E+03  568-48-343  
   2.49165258789E+03   2.55400000000E+03  568-56-10   
   2.47590478516E+03   2.53800000000E+03  568-61-61   
   2.62206420898E+03   2.61700000000E+03  560-1-358   
   2.60943408203E+03   2.61700000000E+03  560-6-340   
   2.60952685547E+03   2.59900000000E+03  560-10-349  
   2.46440917969E+03   2.47900000000E+03  545-38-6    
   2.46656738281E+03   2.52400000000E+03  545-42-356  
   2.62798803711E+03   2.62000000000E+03  538-1-365   
   2.61538427734E+03   2.61500000000E+03  517-7-49    
   2.49505346680E+03   2.53400000000E+03  574-56-24   
   2.48217724609E+03   2.52900000000E+03  574-61-61   
   2.49840185547E+03   2.54400000000E+03  574-66-33   
   2.62008886719E+03   2.61400000000E+03  580-1-365   
   2.61301733398E+03   2.60800000000E+03  555-8-357   
   2.61172680664E+03   2.60400000000E+03  555-12-67   
   2.57077294922E+03   2.57000000000E+03  555-27-10   
   2.54608154297E+03   2.56100000000E+03  555-31-335  
   2.51444970703E+03   2.55000000000E+03  555-38-60   
   2.49716381836E+03   2.55700000000E+03  555-56-24   
   2.48238378906E+03   2.55000000000E+03  555-61-60   
   2.49748364258E+03   2.56200000000E+03  555-66-33   
   2.62618945312E+03   2.61600000000E+03  547-1-365   
   2.57130883789E+03   2.57400000000E+03  546-27-10   
   2.49844213867E+03   2.55100000000E+03  539-56-10   
   2.48285083008E+03   2.53900000000E+03  539-61-60   
   2.49403833008E+03   2.55300000000E+03  539-66-33   
   2.51091357422E+03   2.54900000000E+03  573-48-362  
   2.50313598633E+03   2.55000000000E+03  573-56-9    
   2.50943286133E+03   2.58100000000E+03  573-71-362  
   2.54226489258E+03   2.55800000000E+03  808-48-335  
   2.50718066406E+03   2.54600000000E+03  808-66-33   
   2.49526586914E+03   2.53100000000E+03  808-71-61   
   2.52677026367E+03   2.53900000000E+03  807-26-349  
   2.49206054688E+03   2.52400000000E+03  807-43-4    
   2.47955297852E+03   2.49100000000E+03  807-48-341  
   2.46785278320E+03   2.51200000000E+03  805-56-9    
   2.46690991211E+03   2.48600000000E+03  807-56-9    
   2.45945239258E+03   2.49900000000E+03  807-61-47   
   2.45322265625E+03   2.51100000000E+03  805-65-357  
   2.45215600586E+03   2.50700000000E+03  807-65-357  
   2.45077587891E+03   2.51600000000E+03  805-71-362  
   2.44998681641E+03   2.51600000000E+03  807-71-362  
   2.45882568359E+03   2.47100000000E+03  810-43-4    
   2.44982983398E+03   2.46500000000E+03  810-48-362  
   2.42021533203E+03   2.47200000000E+03  810-61-47   
   2.41172656250E+03   2.50900000000E+03  810-65-357  
   2.41504052734E+03   2.53300000000E+03  810-71-362  
   2.54116845703E+03   2.56200000000E+03  767-48-335  
   2.50263159180E+03   2.49400000000E+03  761-31-335  
   2.48523559570E+03   2.48800000000E+03  761-37-320  
   2.48188842773E+03   2.46800000000E+03  761-42-355  
   2.47260400391E+03   2.47900000000E+03  761-48-342  
   2.46235620117E+03   2.48100000000E+03  761-56-18   
   2.44719555664E+03   2.48000000000E+03  761-61-54   
   2.44348803711E+03   2.51100000000E+03  761-66-33   
   2.49026074219E+03   2.48400000000E+03  763-42-355  
   2.48069750977E+03   2.48800000000E+03  763-48-342  
   2.46921191406E+03   2.48800000000E+03  763-56-18   
   2.45744824219E+03   2.48800000000E+03  763-61-56   
   2.45397485352E+03   2.51400000000E+03  763-66-33   
   2.44478833008E+03   2.46900000000E+03  802-56-9    
   2.42560205078E+03   2.46000000000E+03  802-61-47   
   2.41871313477E+03   2.49600000000E+03  802-65-357  
   2.42334643555E+03   2.51500000000E+03  802-71-362  
   2.43261352539E+03   2.48200000000E+03  781-61-54   
   2.42671289062E+03   2.51400000000E+03  781-66-33   
   2.45284228516E+03   2.48500000000E+03  775-56-27   
   2.43319091797E+03   2.48400000000E+03  775-61-54   
   2.42742993164E+03   2.51500000000E+03  775-66-33   
   2.42620849609E+03   2.50400000000E+03  786-66-33   
   2.50184716797E+03   2.50200000000E+03  782-26-336  
   2.49116967773E+03   2.48900000000E+03  782-31-335  
   2.47036303711E+03   2.45500000000E+03  782-43-4    
   2.46221752930E+03   2.46300000000E+03  782-48-362  
   2.45200390625E+03   2.47100000000E+03  782-56-9    
   2.43274584961E+03   2.45600000000E+03  782-61-47   
   2.42665209961E+03   2.50500000000E+03  782-65-357  
   2.43499951172E+03   2.52300000000E+03  782-71-362  
   2.51093847656E+03   2.51200000000E+03  755-27-12   
   2.49967211914E+03   2.49200000000E+03  755-31-348  
   2.48347192383E+03   2.46700000000E+03  755-37-26   
   2.47945458984E+03   2.47200000000E+03  755-42-357  
   2.47364233398E+03   2.46400000000E+03  755-48-342  
   2.46358618164E+03   2.47700000000E+03  755-56-18   
   2.44501757812E+03   2.47500000000E+03  755-60-320  
   2.44160449219E+03   2.50900000000E+03  755-65-298  
   2.45234570312E+03   2.52400000000E+03  755-71-365  
   2.65478881836E+03   2.62100000000E+03  776-42-354  
   2.65173608398E+03   2.62500000000E+03  776-48-335  
   2.64676000977E+03   2.62100000000E+03  776-56-17   
   2.64229614258E+03   2.61600000000E+03  776-61-53   
   2.60634741211E+03   2.58200000000E+03  785-32-62   
   2.60327441406E+03   2.56500000000E+03  785-37-32   
   2.59121386719E+03   2.57800000000E+03  785-48-334  
   2.58212622070E+03   2.57400000000E+03  785-56-19   
   2.55993237305E+03   2.55900000000E+03  785-66-33   
   2.60702416992E+03   2.57900000000E+03  784-32-62   
   2.56091040039E+03   2.55200000000E+03  784-66-33   
   2.58994335938E+03   2.56800000000E+03  777-32-6    
   2.58534130859E+03   2.56300000000E+03  777-37-32   
   2.57864526367E+03   2.56000000000E+03  777-42-355  
   2.57001367188E+03   2.55700000000E+03  777-48-334  
   2.55926782227E+03   2.55200000000E+03  777-56-18   
   2.57861303711E+03   2.58300000000E+03  778-42-355  
   2.56993896484E+03   2.58200000000E+03  778-48-334  
   2.55919262695E+03   2.57200000000E+03  778-56-18   
   2.55018798828E+03   2.56300000000E+03  778-60-321  
   2.53791918945E+03   2.55300000000E+03  778-65-299  
   2.52322167969E+03   2.54200000000E+03  778-71-365  
   2.57861303711E+03   2.59800000000E+03  779-42-355  
   2.56993896484E+03   2.60000000000E+03  779-48-334  
   2.55919262695E+03   2.59400000000E+03  779-56-18   
   2.55018798828E+03   2.58700000000E+03  779-60-321  
   2.53791918945E+03   2.57400000000E+03  779-65-299  
   2.52322167969E+03   2.56400000000E+03  779-71-365  
   2.57420605469E+03   2.53000000000E+03  801-36-310  
   2.52229248047E+03   2.52700000000E+03  797-65-356  
   2.50902465820E+03   2.51600000000E+03  797-71-362  
   2.57075512695E+03   2.57200000000E+03  768-42-355  
   2.56037231445E+03   2.56500000000E+03  768-48-335  
   2.59602465820E+03   2.60600000000E+03  732-36-316  
   2.60064208984E+03   2.60200000000E+03  765-32-6    
   2.59105004883E+03   2.59000000000E+03  765-42-355  
   2.58333837891E+03   2.58800000000E+03  765-48-348  
   2.57366870117E+03   2.58500000000E+03  765-56-11   
   2.56490795898E+03   2.57800000000E+03  765-61-48   
   2.55289501953E+03   2.56900000000E+03  765-65-356  
   2.53881884766E+03   2.55900000000E+03  765-71-362  
   2.64764526367E+03   2.60600000000E+03  718-37-32   
   2.63982104492E+03   2.62000000000E+03  718-48-334  
   2.63295825195E+03   2.61800000000E+03  718-56-16   
   2.62744189453E+03   2.61100000000E+03  718-61-53   
   2.62073388672E+03   2.60500000000E+03  718-66-32   
   2.61244091797E+03   2.59700000000E+03  718-71-60   
   2.61081201172E+03   2.58900000000E+03  728-7-85    
   2.61008496094E+03   2.59100000000E+03  728-12-124  
