"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   2.60600415039E+03   2.56100000000E+03  1044-32-69  
   2.60719311523E+03   2.55900000000E+03  1044-37-95  
   2.60833422852E+03   2.55200000000E+03  1044-42-356 
   2.60917797852E+03   2.54600000000E+03  1044-48-344 
   2.61016406250E+03   2.55000000000E+03  1044-56-20  
   2.61118969727E+03   2.53600000000E+03  1044-61-60  
   2.61247192383E+03   2.52100000000E+03  1044-66-25  
   2.61356396484E+03   2.51300000000E+03  1050-71-40  
   2.58497167969E+03   2.55500000000E+03  1045-31-349 
   2.58572900391E+03   2.55000000000E+03  1045-37-26  
   2.58652905273E+03   2.54500000000E+03  1045-42-354 
   2.58726855469E+03   2.54300000000E+03  1045-48-344 
   2.58830664062E+03   2.55000000000E+03  1045-56-17  
   2.58908715820E+03   2.53100000000E+03  1045-60-320 
   2.58993432617E+03   2.51400000000E+03  1045-65-298 
   2.59096069336E+03   2.50100000000E+03  1045-71-365 
   2.58497167969E+03   2.54900000000E+03  1046-31-349 
   2.58652905273E+03   2.53500000000E+03  1046-42-354 
   2.58726855469E+03   2.53600000000E+03  1046-48-344 
   2.58830664062E+03   2.52900000000E+03  1046-56-17  
   2.58908715820E+03   2.52900000000E+03  1046-60-320 
   2.58993432617E+03   2.51200000000E+03  1046-65-298 
   2.59096069336E+03   2.50000000000E+03  1046-71-365 
   2.58497167969E+03   2.49200000000E+03  1047-31-349 
   2.58652905273E+03   2.46900000000E+03  1047-42-354 
   2.58726855469E+03   2.46500000000E+03  1047-48-344 
   2.58830664062E+03   2.45600000000E+03  1047-56-17  
   2.58908715820E+03   2.44300000000E+03  1047-60-320 
   2.58993432617E+03   2.46300000000E+03  1047-65-298 
   2.59096069336E+03   2.46200000000E+03  1047-71-365 
   2.57366748047E+03   2.54100000000E+03  1059-32-70  
   2.57685253906E+03   2.52500000000E+03  1059-56-19  
   2.57767041016E+03   2.51800000000E+03  1059-61-54  
   2.57845190430E+03   2.50400000000E+03  1059-66-32  
   2.55430786133E+03   2.52800000000E+03  1070-36-283 
   2.58677783203E+03   2.55100000000E+03  1017-17-78  
   2.58766650391E+03   2.54100000000E+03  1017-31-349 
   2.58826196289E+03   2.53700000000E+03  1017-37-26  
   2.58890380859E+03   2.53100000000E+03  1017-42-355 
   2.58606933594E+03   2.50200000000E+03  1004-71-365 
   2.57555419922E+03   2.54700000000E+03  988-2-60    
   2.57761914062E+03   2.53800000000E+03  979-42-355  
   2.57828149414E+03   2.53500000000E+03  979-48-334  
   2.57935375977E+03   2.53000000000E+03  979-56-18   
   2.58004614258E+03   2.52600000000E+03  979-61-53   
   2.57736889648E+03   2.55300000000E+03  961-7-85    
   2.57737622070E+03   2.55200000000E+03  961-12-60   
   2.57746508789E+03   2.55200000000E+03  961-16-362  
   2.58474194336E+03   2.53800000000E+03  955-61-53   
   2.58528564453E+03   2.52800000000E+03  955-66-31   
   2.59840087891E+03   2.50500000000E+03  925-71-365  
   2.59688403320E+03   2.50300000000E+03  940-71-365  
   2.59727246094E+03   2.50400000000E+03  945-71-365  
   2.61123535156E+03   2.51600000000E+03  959-66-49   
   2.61238012695E+03   2.50400000000E+03  959-71-365  
   2.61219238281E+03   2.54300000000E+03  922-61-42   
   2.61303564453E+03   2.52300000000E+03  922-66-54   
   2.61413061523E+03   2.51100000000E+03  922-71-365  
   2.63135864258E+03   2.53200000000E+03  978-66-59   
   2.63287158203E+03   2.52300000000E+03  978-71-365  
   2.66026782227E+03   2.60200000000E+03  977-56-17   
   2.66218725586E+03   2.59400000000E+03  977-61-53   
   2.66485815430E+03   2.58000000000E+03  977-66-32   
   2.65775781250E+03   2.59800000000E+03  973-32-70   
   2.66033764648E+03   2.59000000000E+03  973-38-60   
   2.66297167969E+03   2.60700000000E+03  973-56-17   
   2.66495971680E+03   2.59900000000E+03  973-61-53   
   2.66023242188E+03   2.59900000000E+03  954-42-354  
   2.66104516602E+03   2.60800000000E+03  954-48-335  
   2.67630346680E+03   2.62500000000E+03  870-12-60   
   2.67610815430E+03   2.62100000000E+03  870-17-78   
   2.67632983398E+03   2.61800000000E+03  870-22-89   
   2.67983618164E+03   2.61300000000E+03  870-32-70   
   2.68092602539E+03   2.61200000000E+03  870-37-1    
   2.68138134766E+03   2.60900000000E+03  870-42-354  
   2.66866235352E+03   2.62700000000E+03  869-7-171   
   2.67264746094E+03   2.60900000000E+03  869-42-354  
   2.67419604492E+03   2.61200000000E+03  869-56-18   
   2.67510766602E+03   2.60700000000E+03  869-60-320  
   2.67672534180E+03   2.59400000000E+03  869-65-299  
   2.67860107422E+03   2.58000000000E+03  869-71-365  
   2.64811694336E+03   2.56500000000E+03  915-66-53   
   2.64968139648E+03   2.55600000000E+03  915-71-365  
   2.63424633789E+03   2.53900000000E+03  912-66-41   
   2.63561279297E+03   2.51800000000E+03  912-71-365  
   2.62990649414E+03   2.58900000000E+03  875-2-86    
   2.63645214844E+03   2.57900000000E+03  879-61-53   
   2.63744335938E+03   2.54100000000E+03  879-66-46   
   2.63873583984E+03   2.54000000000E+03  879-71-365  
   2.61883837891E+03   2.56900000000E+03  881-2-87    
   2.60371972656E+03   2.54100000000E+03  891-48-334  
   2.60472216797E+03   2.53800000000E+03  891-56-18   
   2.60540185547E+03   2.53000000000E+03  891-61-62   
   2.60601806641E+03   2.51900000000E+03  891-66-32   
   2.60685595703E+03   2.50600000000E+03  891-71-64   
   2.61057104492E+03   2.55200000000E+03  876-42-355  
   2.61129296875E+03   2.53900000000E+03  876-48-334  
   2.61227954102E+03   2.54400000000E+03  876-56-19   
   2.61297949219E+03   2.53800000000E+03  876-61-62   
   2.61364770508E+03   2.52600000000E+03  876-66-32   
   2.61470336914E+03   2.52900000000E+03  866-66-32   
   2.61559667969E+03   2.51500000000E+03  866-71-64   
   2.61008081055E+03   2.56500000000E+03  873-33-328  
   2.59851831055E+03   2.54400000000E+03  918-42-355  
   2.59968383789E+03   2.53900000000E+03  906-37-28   
   2.59175122070E+03   2.54100000000E+03  923-42-355  
   2.59244555664E+03   2.53800000000E+03  923-48-334  
   2.59347753906E+03   2.53300000000E+03  923-56-18   
   2.60467529297E+03   2.55200000000E+03  849-42-356  
   2.60642456055E+03   2.54300000000E+03  849-56-18   
   2.67852294922E+03   2.61800000000E+03  3417-32-69  
   2.67926489258E+03   2.60700000000E+03  3417-35-23  
   2.68003881836E+03   2.61500000000E+03  3417-42-354 
   2.68071704102E+03   2.61800000000E+03  3417-48-335 
   2.68168432617E+03   2.60600000000E+03  3417-56-17  
   2.68276977539E+03   2.60100000000E+03  3417-61-53  
   2.76811401367E+03   2.73500000000E+03  1921-16-362 
   2.74531909180E+03   2.70000000000E+03  1229-36-319 
   2.78635351562E+03   2.73900000000E+03  1202-42-362 
   2.78851708984E+03   2.74800000000E+03  1202-48-336 
   2.80024877930E+03   2.77100000000E+03  1164-2-93   
   2.79896386719E+03   2.74800000000E+03  1164-16-300 
   2.82144897461E+03   2.75800000000E+03  1164-27-12  
   2.82111157227E+03   2.78800000000E+03  1164-48-336 
   2.85901733398E+03   2.79200000000E+03  1164-56-17  
   2.85522631836E+03   2.78000000000E+03  1164-61-60  
   2.86281640625E+03   2.76800000000E+03  1125-71-356 
   2.85997851562E+03   2.76800000000E+03  1123-71-53  
   2.83507373047E+03   2.92200000000E+03  1543-2-90   
   2.90406079102E+03   2.86000000000E+03  1543-56-19  
   2.88548632812E+03   2.87300000000E+03  1543-66-26  
   2.85842309570E+03   2.85200000000E+03  1084-48-338 
   2.86268139648E+03   2.78100000000E+03  1067-71-63  
   2.86370068359E+03   2.77700000000E+03  1066-71-63  
   2.82524462891E+03   2.87800000000E+03  1544-2-88   
   2.82305419922E+03   2.84000000000E+03  1544-12-324 
   2.85951269531E+03   2.79700000000E+03  1593-61-60  
   2.84717358398E+03   2.77400000000E+03  1593-66-26  
   2.80001440430E+03   2.69100000000E+03  1069-71-365 
   2.80941552734E+03   2.72800000000E+03  1052-56-17  
   2.81575561523E+03   2.70500000000E+03  1052-66-26  
   2.79677319336E+03   2.70400000000E+03  989-66-20   
   2.74571679688E+03   2.72900000000E+03  966-22-60   
   2.82527539062E+03   2.80300000000E+03  987-12-324  
   2.83006274414E+03   2.81400000000E+03  987-22-33   
   2.83585571289E+03   2.81000000000E+03  987-27-12   
   2.87297338867E+03   2.82500000000E+03  987-66-20   
   2.81184790039E+03   2.70200000000E+03  858-71-63   
   2.78910400391E+03   2.71700000000E+03  890-42-362  
   2.79103442383E+03   2.73000000000E+03  890-48-338  
   2.79350244141E+03   2.73000000000E+03  890-56-19   
   2.79911376953E+03   2.72600000000E+03  890-61-60   
   2.79845190430E+03   2.71500000000E+03  890-66-20   
   2.78385913086E+03   2.68900000000E+03  908-71-365  
   1.97516467285E+03   2.50400000000E+03  667-17-5    
   1.97257507324E+03   2.50200000000E+03  667-22-1    
   1.97252001953E+03   2.49400000000E+03  667-27-14   
   1.98211938477E+03   2.49900000000E+03  667-31-350  
   1.98177416992E+03   2.49400000000E+03  667-37-340  
   1.98518872070E+03   2.49900000000E+03  667-42-351  
   1.98598535156E+03   2.49800000000E+03  667-48-348  
   1.97116430664E+03   2.50400000000E+03  652-27-14   
   1.98214294434E+03   2.50700000000E+03  652-56-17   
   1.98485986328E+03   2.50700000000E+03  652-66-20   
   1.97246276855E+03   2.52600000000E+03  614-27-14   
   1.98451696777E+03   2.52500000000E+03  613-56-17   
   1.96856494141E+03   2.52800000000E+03  641-1-260   
   1.97426562500E+03   2.53900000000E+03  641-26-1    
   1.98451123047E+03   2.53800000000E+03  641-56-18   
   1.98820568848E+03   2.53800000000E+03  641-66-31   
   1.95720117188E+03   2.38200000000E+03  793-6-289   
   1.98167907715E+03   2.37700000000E+03  793-48-348  
   1.98015380859E+03   2.38100000000E+03  793-61-25   
   1.97914978027E+03   2.38000000000E+03  793-65-357  
   1.97863134766E+03   2.38200000000E+03  793-71-365  
   1.97592199707E+03   2.38300000000E+03  762-56-18   
   1.97759436035E+03   2.38400000000E+03  762-61-61   
   1.97741174316E+03   2.38300000000E+03  762-66-34   
   1.98093615723E+03   2.39700000000E+03  758-48-348  
   1.97845104980E+03   2.40000000000E+03  758-55-353  
   1.98147338867E+03   2.40100000000E+03  758-61-25   
   1.98017260742E+03   2.40000000000E+03  758-65-362  
   1.97983605957E+03   2.40100000000E+03  758-71-365  
   1.96537390137E+03   2.40800000000E+03  766-10-104  
   1.97697277832E+03   2.38700000000E+03  773-36-156  
   1.96424096680E+03   2.44700000000E+03  722-8-276   
   1.96478210449E+03   2.44800000000E+03  722-12-360  
   1.96751721191E+03   2.44700000000E+03  722-22-3    
   1.98155700684E+03   2.42100000000E+03  741-65-362  
   1.98296936035E+03   2.42200000000E+03  741-71-365  
   1.98180957031E+03   2.42200000000E+03  738-65-362  
   1.98366113281E+03   2.42200000000E+03  738-71-365  
   1.98135278320E+03   2.42100000000E+03  743-65-362  
   1.98218847656E+03   2.42100000000E+03  743-71-365  
   1.98143688965E+03   2.42100000000E+03  740-65-362  
   1.98248449707E+03   2.42100000000E+03  740-71-365  
   1.96664587402E+03   2.41600000000E+03  737-22-3    
   1.98101940918E+03   2.41600000000E+03  737-48-348  
   1.98345141602E+03   2.41800000000E+03  737-61-25   
   1.98113977051E+03   2.41800000000E+03  737-65-362  
   1.98137170410E+03   2.41800000000E+03  737-71-365  
   1.95717517090E+03   2.41600000000E+03  723-12-180  
   1.95787231445E+03   2.41400000000E+03  723-17-9    
   1.95868859863E+03   2.41400000000E+03  723-22-1    
   1.96427404785E+03   2.41100000000E+03  723-32-85   
   1.95265283203E+03   2.23800000000E+03  748-61-61   
   1.95439294434E+03   2.22700000000E+03  748-66-33   
   1.95681994629E+03   2.23700000000E+03  714-56-19   
   1.95844042969E+03   2.23500000000E+03  714-61-61   
   1.98840405273E+03   2.45000000000E+03  715-56-17   
   1.99260888672E+03   2.45700000000E+03  715-61-62   
   1.99088708496E+03   2.45600000000E+03  715-66-35   
   1.98209985352E+03   2.45500000000E+03  713-56-17   
   1.98465966797E+03   2.45400000000E+03  713-66-35   
   1.98304846191E+03   2.46300000000E+03  702-65-362  
   1.98320434570E+03   2.46300000000E+03  702-71-365  
   1.97440344238E+03   2.46000000000E+03  700-36-164  
   1.98059973145E+03   2.46600000000E+03  700-55-353  
   1.99199084473E+03   2.46700000000E+03  700-61-25   
   1.98320300293E+03   2.46600000000E+03  700-65-362  
   1.98796362305E+03   2.46700000000E+03  700-71-365  
   1.97285083008E+03   2.48900000000E+03  671-27-14   
   1.98765197754E+03   2.49400000000E+03  671-55-353  
   1.99309094238E+03   2.49500000000E+03  671-61-25   
   1.96979919434E+03   2.49400000000E+03  656-12-178  
   2.00754345703E+03   2.49900000000E+03  656-56-17   
   1.98810192871E+03   2.49900000000E+03  656-66-20   
   1.99220532227E+03   2.49900000000E+03  656-71-365  
   1.95993200684E+03   2.40800000000E+03  655-26-362  
   1.96107360840E+03   2.40600000000E+03  655-32-85   
   1.96186840820E+03   2.40100000000E+03  655-35-53   
   1.96879797363E+03   2.40700000000E+03  655-56-18   
   1.96689489746E+03   2.25700000000E+03  689-66-33   
   1.96904443359E+03   2.24500000000E+03  688-71-365  
   1.96644580078E+03   2.35100000000E+03  682-56-18   
   1.97866064453E+03   2.49100000000E+03  636-56-18   
   1.98065258789E+03   2.49100000000E+03  636-61-62   
   1.98138037109E+03   2.49200000000E+03  636-66-20   
   1.98169860840E+03   2.48200000000E+03  648-71-365  
   1.97632690430E+03   2.51300000000E+03  601-48-348  
   1.97855444336E+03   2.50400000000E+03  601-55-353  
   1.98043310547E+03   2.50500000000E+03  601-61-34   
   1.98146582031E+03   2.50500000000E+03  601-65-362  
   1.98149230957E+03   2.50500000000E+03  601-71-365  
   1.98340600586E+03   2.50100000000E+03  632-56-17   
   1.98549523926E+03   2.50000000000E+03  632-66-20   
   1.96806054688E+03   2.49800000000E+03  602-22-1    
   1.98088598633E+03   2.51400000000E+03  579-56-18   
   1.96878015137E+03   2.49100000000E+03  598-42-351  
   1.97112304688E+03   2.49000000000E+03  598-48-348  
   1.97393371582E+03   2.49400000000E+03  598-56-18   
   1.97531945801E+03   2.49400000000E+03  598-60-323  
   1.97687390137E+03   2.49300000000E+03  598-65-300  
   1.97774597168E+03   2.49500000000E+03  598-71-365  
   1.93805981445E+03   2.20500000000E+03  739-37-15   
   1.94141162109E+03   2.20000000000E+03  739-48-341  
   1.94430920410E+03   2.19700000000E+03  739-55-353  
   1.94638195801E+03   2.19300000000E+03  739-61-34   
   1.94831323242E+03   2.19000000000E+03  739-65-362  
   1.95085693359E+03   2.18600000000E+03  739-71-365  
   1.93949731445E+03   2.21500000000E+03  720-12-152  
   1.93960534668E+03   2.22600000000E+03  720-17-9    
   1.93977917480E+03   2.22200000000E+03  720-21-364  
   1.95090734863E+03   2.20200000000E+03  720-66-34   
   1.93849963379E+03   2.15900000000E+03  747-48-341  
   1.94136022949E+03   2.17200000000E+03  747-55-346  
   1.94355700684E+03   2.16100000000E+03  747-61-34   
   1.94556213379E+03   2.15800000000E+03  747-65-362  
   1.94826379395E+03   2.15700000000E+03  747-71-365  
   2.58977636719E+03   2.53200000000E+03  717-27-13   
   2.63912524414E+03   2.45000000000E+03  644-42-343  
   2.64844165039E+03   2.43900000000E+03  625-42-343  
   2.65570434570E+03   2.44400000000E+03  620-42-343  
   2.70991455078E+03   2.57400000000E+03  634-35-29   
   2.71028295898E+03   2.55900000000E+03  634-42-322  
   2.72316723633E+03   2.59500000000E+03  554-42-350  
   2.74129052734E+03   2.66100000000E+03  561-42-349  
   2.73128051758E+03   2.63800000000E+03  535-42-350  
   2.65371337891E+03   2.58600000000E+03  577-22-34   
   2.65712548828E+03   2.54900000000E+03  577-27-59   
   2.66435742188E+03   2.50000000000E+03  577-31-339  
   2.67223730469E+03   2.48100000000E+03  577-37-1    
   2.67641943359E+03   2.45200000000E+03  577-42-343  
   2.67753881836E+03   2.46000000000E+03  577-48-343  
   2.67370288086E+03   2.42500000000E+03  577-56-16   
   2.67066333008E+03   2.41100000000E+03  577-60-322  
   2.67353417969E+03   2.45200000000E+03  577-65-302  
   2.68291235352E+03   2.47300000000E+03  577-71-365  
   2.64774096680E+03   2.61300000000E+03  581-1-365   
   2.65844604492E+03   2.42300000000E+03  582-42-343  
   2.66125073242E+03   2.42100000000E+03  582-56-16   
   2.65475781250E+03   2.56000000000E+03  586-27-56   
   2.65998950195E+03   2.45500000000E+03  586-37-316  
   2.66309814453E+03   2.43600000000E+03  586-42-343  
   2.66424438477E+03   2.41400000000E+03  586-56-16   
   2.66141772461E+03   2.39200000000E+03  586-61-55   
   2.67144140625E+03   2.45000000000E+03  586-66-46   
   2.66074511719E+03   2.59300000000E+03  553-22-39   
   2.66313281250E+03   2.55400000000E+03  553-26-299  
   2.66324902344E+03   2.50500000000E+03  553-31-348  
   2.66312133789E+03   2.45500000000E+03  553-36-21   
   2.65128784180E+03   2.58400000000E+03  584-22-44   
   2.65432861328E+03   2.54700000000E+03  584-27-56   
   2.65456494141E+03   2.49500000000E+03  584-31-339  
   2.65548681641E+03   2.47400000000E+03  584-37-1    
   2.65909375000E+03   2.43300000000E+03  584-42-343  
   2.66162011719E+03   2.41000000000E+03  584-56-16   
   2.65938330078E+03   2.39100000000E+03  584-61-55   
   2.67166601562E+03   2.44600000000E+03  584-66-46   
   2.65192578125E+03   2.58300000000E+03  585-22-44   
   2.65521484375E+03   2.54700000000E+03  585-27-56   
   2.66098217773E+03   2.49800000000E+03  585-31-339  
   2.66727661133E+03   2.46700000000E+03  585-37-1    
   2.67132568359E+03   2.43700000000E+03  585-42-343  
   2.66903979492E+03   2.41700000000E+03  585-56-16   
   2.66588671875E+03   2.40000000000E+03  585-61-55   
   2.67151342773E+03   2.43400000000E+03  585-66-46   
   2.66694775391E+03   2.45000000000E+03  557-38-1    
   2.67049047852E+03   2.43500000000E+03  557-42-343  
   2.67908935547E+03   2.44600000000E+03  557-66-46   
   2.65888671875E+03   2.62500000000E+03  548-1-365   
   2.65224853516E+03   2.60600000000E+03  575-17-55   
   2.65094482422E+03   2.58500000000E+03  575-22-44   
   2.65377709961E+03   2.56300000000E+03  575-26-299  
   2.65819189453E+03   2.60800000000E+03  563-17-55   
   2.65704052734E+03   2.58200000000E+03  563-22-44   
   2.67759838867E+03   2.45000000000E+03  563-66-46   
   2.66087060547E+03   2.55500000000E+03  556-26-299  
   2.65962573242E+03   2.49400000000E+03  556-31-335  
   2.65855322266E+03   2.44100000000E+03  556-36-317  
   2.66671093750E+03   2.41700000000E+03  556-56-10   
   2.66461230469E+03   2.38800000000E+03  556-61-56   
   2.67790307617E+03   2.43700000000E+03  556-66-34   
   2.66052148438E+03   2.56200000000E+03  558-26-299  
   2.65895068359E+03   2.49400000000E+03  558-31-317  
   2.66188891602E+03   2.49100000000E+03  558-38-319  
   2.65063623047E+03   2.60300000000E+03  572-1-365   
   2.66026245117E+03   2.60500000000E+03  543-1-365   
   2.68044970703E+03   2.48000000000E+03  529-48-336  
   2.67900244141E+03   2.43700000000E+03  529-56-10   
   2.67538769531E+03   2.41000000000E+03  529-61-56   
   2.68606152344E+03   2.44500000000E+03  529-66-34   
   2.55179248047E+03   2.53900000000E+03  798-1-365   
   2.54898803711E+03   2.53400000000E+03  794-1-77    
   2.56187255859E+03   2.56200000000E+03  772-3-59    
   2.54794555664E+03   2.54000000000E+03  792-1-365   
   2.54335205078E+03   2.53500000000E+03  790-1-274   
   2.54355322266E+03   2.53100000000E+03  790-6-286   
   2.54461206055E+03   2.52900000000E+03  790-11-258  
   2.54722875977E+03   2.52400000000E+03  790-17-4    
   2.54580932617E+03   2.51700000000E+03  790-22-34   
   2.54555053711E+03   2.50600000000E+03  790-27-53   
   2.54488232422E+03   2.49000000000E+03  790-31-335  
   2.54513134766E+03   2.47100000000E+03  790-37-32   
   2.54659594727E+03   2.45300000000E+03  790-42-351  
   2.54806030273E+03   2.44500000000E+03  790-48-337  
   2.54432324219E+03   2.44300000000E+03  790-61-54   
   2.55226733398E+03   2.53500000000E+03  783-1-274   
   2.55239746094E+03   2.53200000000E+03  783-6-288   
   2.55330688477E+03   2.52800000000E+03  783-11-258  
   2.55555737305E+03   2.52800000000E+03  783-17-4    
   2.55549340820E+03   2.52800000000E+03  783-17-47   
   2.55414892578E+03   2.52100000000E+03  783-22-34   
   2.55440502930E+03   2.50700000000E+03  783-26-280  
   2.55389111328E+03   2.49800000000E+03  783-31-335  
   2.55598071289E+03   2.45800000000E+03  783-42-351  
   2.55360620117E+03   2.44500000000E+03  783-61-54   
   2.54464038086E+03   2.54200000000E+03  799-1-365   
   2.57609375000E+03   2.49400000000E+03  774-65-357  
   2.58063989258E+03   2.51900000000E+03  774-71-362  
   2.57822412109E+03   2.57000000000E+03  751-1-365   
   2.57883764648E+03   2.53600000000E+03  746-22-38   
   2.57929956055E+03   2.50000000000E+03  746-26-280  
   2.57860668945E+03   2.49800000000E+03  746-32-41   
   2.58171533203E+03   2.47700000000E+03  746-48-362  
   2.58101953125E+03   2.48600000000E+03  746-56-9    
   2.57884008789E+03   2.48600000000E+03  746-61-47   
   2.58332470703E+03   2.52000000000E+03  746-65-357  
   2.58803662109E+03   2.53800000000E+03  746-71-362  
   2.57941040039E+03   2.55600000000E+03  745-1-55    
   2.57859936523E+03   2.45400000000E+03  754-48-342  
   2.57779248047E+03   2.46800000000E+03  754-56-18   
   2.57573217773E+03   2.46300000000E+03  754-61-53   
   2.57981396484E+03   2.49100000000E+03  754-66-32   
   2.59395825195E+03   2.56000000000E+03  721-12-313  
   2.59704052734E+03   2.55900000000E+03  721-17-52   
   2.59521435547E+03   2.54500000000E+03  721-22-38   
   2.59594531250E+03   2.52900000000E+03  721-26-287  
   2.59525439453E+03   2.51900000000E+03  721-31-335  
   2.59472387695E+03   2.50100000000E+03  721-36-318  
   2.59626879883E+03   2.48700000000E+03  721-42-350  
   2.59853637695E+03   2.49600000000E+03  721-48-343  
   2.59767724609E+03   2.50100000000E+03  721-56-19   
   2.59646508789E+03   2.51700000000E+03  721-61-55   
   2.60442480469E+03   2.55100000000E+03  721-66-46   
   2.59549194336E+03   2.48100000000E+03  729-43-4    
   2.59788745117E+03   2.48300000000E+03  729-48-362  
   2.59716284180E+03   2.49400000000E+03  729-56-9    
   2.60313378906E+03   2.53000000000E+03  729-66-1    
   2.60893969727E+03   2.55000000000E+03  729-71-362  
   2.61048706055E+03   2.56700000000E+03  706-17-52   
   2.60899145508E+03   2.55100000000E+03  706-22-37   
   2.61013085938E+03   2.53400000000E+03  706-27-62   
   2.60944873047E+03   2.51200000000E+03  706-31-335  
   2.61035913086E+03   2.49400000000E+03  706-43-4    
   2.61343603516E+03   2.49600000000E+03  706-48-362  
   2.61266674805E+03   2.50000000000E+03  706-56-9    
   2.61164843750E+03   2.50200000000E+03  706-61-47   
   2.62296166992E+03   2.53700000000E+03  706-65-357  
   2.63016870117E+03   2.55700000000E+03  706-71-362  
   2.61891015625E+03   2.57600000000E+03  694-17-52   
   2.61839184570E+03   2.56200000000E+03  694-22-38   
   2.61952661133E+03   2.53400000000E+03  694-26-285  
   2.61943383789E+03   2.51300000000E+03  694-31-344  
   2.61822924805E+03   2.47600000000E+03  694-36-354  
   2.62017993164E+03   2.49300000000E+03  694-43-4    
   2.62367797852E+03   2.49800000000E+03  694-48-362  
   2.62295288086E+03   2.50500000000E+03  694-56-9    
   2.62152246094E+03   2.50400000000E+03  694-61-47   
   2.63227539062E+03   2.53300000000E+03  694-65-357  
   2.64032055664E+03   2.55400000000E+03  694-71-362  
   2.59810351562E+03   2.57500000000E+03  716-1-365   
   2.59540917969E+03   2.56200000000E+03  719-12-121  
   2.60287915039E+03   2.56600000000E+03  708-8-302   
   2.60436181641E+03   2.56300000000E+03  708-12-64   
   2.60727441406E+03   2.56100000000E+03  708-17-3    
   2.60500048828E+03   2.54700000000E+03  708-22-38   
   2.60605102539E+03   2.53200000000E+03  708-26-287  
   2.60510278320E+03   2.52300000000E+03  708-31-335  
   2.60619458008E+03   2.49700000000E+03  708-42-350  
   2.60887475586E+03   2.50200000000E+03  708-48-343  
   2.61594775391E+03   2.59100000000E+03  685-1-365   
   2.62451684570E+03   2.55600000000E+03  674-22-38   
   2.62515234375E+03   2.53300000000E+03  674-31-344  
   2.62616992188E+03   2.50600000000E+03  674-42-350  
   2.63005639648E+03   2.51300000000E+03  674-48-343  
   2.62896411133E+03   2.51800000000E+03  674-56-19   
   2.63156445312E+03   2.55600000000E+03  674-61-60   
   2.65110913086E+03   2.58000000000E+03  674-66-48   
   2.62695239258E+03   2.54300000000E+03  676-27-10   
   2.61735791016E+03   2.56700000000E+03  687-17-3    
   2.61467382812E+03   2.55100000000E+03  687-22-38   
   2.61664721680E+03   2.54200000000E+03  687-27-11   
   2.61627246094E+03   2.48600000000E+03  687-42-350  
   2.61934741211E+03   2.50200000000E+03  687-48-343  
   2.61827075195E+03   2.50400000000E+03  687-56-19   
   2.61967529297E+03   2.54200000000E+03  687-61-55   
   2.63560424805E+03   2.56900000000E+03  687-66-46   
   2.61829394531E+03   2.49500000000E+03  686-56-19   
   2.63306958008E+03   2.55800000000E+03  686-66-46   
   2.62141088867E+03   2.57600000000E+03  677-17-53   
   2.61928808594E+03   2.55900000000E+03  677-22-38   
   2.62158520508E+03   2.55000000000E+03  677-26-299  
   2.61969213867E+03   2.53400000000E+03  677-31-337  
   2.61985791016E+03   2.52200000000E+03  677-37-336  
   2.62112426758E+03   2.49600000000E+03  677-42-350  
   2.62437841797E+03   2.50600000000E+03  677-48-343  
   2.62316870117E+03   2.50700000000E+03  677-56-19   
   2.62564331055E+03   2.54000000000E+03  677-61-55   
   2.64375585938E+03   2.57600000000E+03  677-66-46   
   2.61920410156E+03   2.57700000000E+03  675-5-102   
   2.62326342773E+03   2.57400000000E+03  675-11-305  
   2.62528857422E+03   2.54900000000E+03  675-27-11   
   2.62947900391E+03   2.57400000000E+03  665-17-53   
   2.62712963867E+03   2.55400000000E+03  665-22-38   
   2.62973437500E+03   2.55100000000E+03  665-27-11   
   2.62662866211E+03   2.50900000000E+03  665-36-357  
   2.62880541992E+03   2.49900000000E+03  665-42-350  
   2.63150024414E+03   2.51000000000E+03  665-56-19   
   2.63808886719E+03   2.55200000000E+03  665-61-55   
   2.66363061523E+03   2.58600000000E+03  665-66-46   
   2.63560449219E+03   2.50700000000E+03  657-48-343  
   2.62814624023E+03   2.58200000000E+03  649-3-294   
   2.62908691406E+03   2.58400000000E+03  649-6-290   
   2.63349267578E+03   2.57900000000E+03  649-11-307  
   2.63546191406E+03   2.57400000000E+03  649-17-3    
   2.63275170898E+03   2.54900000000E+03  649-22-38   
   2.63544750977E+03   2.55200000000E+03  649-26-287  
   2.63340087891E+03   2.53200000000E+03  649-31-335  
   2.63386816406E+03   2.52100000000E+03  649-38-60   
   2.63446386719E+03   2.50200000000E+03  649-42-350  
   2.63881103516E+03   2.51200000000E+03  649-48-343  
   2.63750903320E+03   2.51600000000E+03  649-56-19   
   2.64458349609E+03   2.57000000000E+03  649-61-55   
   2.62890869141E+03   2.58200000000E+03  651-3-294   
   2.62979125977E+03   2.58400000000E+03  651-6-290   
   2.63402709961E+03   2.57900000000E+03  651-11-307  
   2.63571362305E+03   2.57500000000E+03  651-17-52   
   2.63630810547E+03   2.55500000000E+03  651-27-11   
   2.63520751953E+03   2.50200000000E+03  651-42-350  
   2.63972460938E+03   2.51300000000E+03  651-48-343  
   2.63849951172E+03   2.51700000000E+03  651-56-19   
   2.64370385742E+03   2.57100000000E+03  651-61-60   
   2.66798632812E+03   2.59200000000E+03  651-66-46   
   2.62578393555E+03   2.56900000000E+03  679-17-52   
